record_id,experiment_id,experiment_date,prepared_sample_id,field_sample_id,collection_timestamp,provider_codename,resource_name,primary_product,parameter_name,unit,observed_value,repl_no,qc_pass,note,analyst_email,analysis_type
(ab)251b,8.0,,244,103.0,2026-03-31 11:55:00,excellent,olive prunings,olives - processing,moisture,% total weight,20.79,1,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385643,pass,proximate
(ab)260d,8.0,,244,103.0,2026-03-31 11:55:00,excellent,olive prunings,olives - processing,volatile solids,% total weight,77.03,3,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385654,pass,proximate
(ab)35cd,8.0,,244,103.0,2026-03-31 11:55:00,excellent,olive prunings,olives - processing,ash,% total weight,2.67,3,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385648,pass,proximate
(ab)5767,8.0,,244,103.0,2026-03-31 11:55:00,excellent,olive prunings,olives - processing,volatile solids,% total weight,76.38,2,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385653,pass,proximate
(ab)64ab,8.0,,244,103.0,2026-03-31 11:55:00,excellent,olive prunings,olives - processing,ash,% total weight,2.4,1,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385646,pass,proximate
(ab)7ab6,8.0,,244,103.0,2026-03-31 11:55:00,excellent,olive prunings,olives - processing,moisture,% total weight,20.78,2,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385644,pass,proximate
(ab)938c,8.0,,244,103.0,2026-03-31 11:55:00,excellent,olive prunings,olives - processing,moisture,% total weight,20.3,3,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385645,pass,proximate
(ab)aec5,8.0,,244,103.0,2026-03-31 11:55:00,excellent,olive prunings,olives - processing,volatile solids,% total weight,76.81,1,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385652,pass,proximate
(ab)bb2b,8.0,,244,103.0,2026-03-31 11:55:00,excellent,olive prunings,olives - processing,total solids,% total weight,79.22,2,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385650,pass,proximate
(ab)d0a1,8.0,,244,103.0,2026-03-31 11:55:00,excellent,olive prunings,olives - processing,ash,% total weight,2.84,2,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385647,pass,proximate
(ab)e228,8.0,,244,103.0,2026-03-31 11:55:00,excellent,olive prunings,olives - processing,total solids,% total weight,79.7,3,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385651,pass,proximate
(ab)f3e6,8.0,,244,103.0,2026-03-31 11:55:00,excellent,olive prunings,olives - processing,total solids,% total weight,79.21,1,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385649,pass,proximate
(ad)06ea,21.0,,63,8.0,2024-11-10 15:10:00,maplewood,grape stem,grapes,volatile solids,% total weight,7.09,2,pass,uc combined protocol,fail,proximate
(ad)4b5c,21.0,,63,8.0,2024-11-10 15:10:00,maplewood,grape stem,grapes,total solids,% total weight,85.33,2,pass,uc combined protocol,fail,proximate
(ad)52d3,21.0,,63,8.0,2024-11-10 15:10:00,maplewood,grape stem,grapes,volatile solids,% total weight,6.87,1,pass,uc combined protocol,fail,proximate
(ad)64bb,21.0,,63,8.0,2024-11-10 15:10:00,maplewood,grape stem,grapes,volatile solids,% total weight,7.56,3,pass,uc combined protocol,fail,proximate
(ad)e383,21.0,,63,8.0,2024-11-10 15:10:00,maplewood,grape stem,grapes,total solids,% total weight,84.44,3,pass,uc combined protocol,fail,proximate
(ad)e544,21.0,,63,8.0,2024-11-10 15:10:00,maplewood,grape stem,grapes,total solids,% total weight,85.69,1,pass,uc combined protocol,fail,proximate
(b3)1211,8.0,,241,101.0,2026-03-03 09:00:00,thylacine,peach tree prunings,peaches,moisture,% total weight,24.01,2,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385620,pass,proximate
(b3)26d3,7.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,moisture,% total weight,14.24,1,pass,,,proximate
(b3)3c83,7.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,moisture,% total weight,14.24,2,pass,,,proximate
(b3)3d8e,8.0,,241,101.0,2026-03-03 09:00:00,thylacine,peach tree prunings,peaches,volatile solids,% total weight,71.91,1,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385628,pass,proximate
(b3)40aa,7.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,total solids,% total weight,85.76,2,pass,,,proximate
(b3)4af1,8.0,,241,101.0,2026-03-03 09:00:00,thylacine,peach tree prunings,peaches,total solids,% total weight,75.88,3,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385627,pass,proximate
(b3)4e73,8.0,,241,101.0,2026-03-03 09:00:00,thylacine,peach tree prunings,peaches,total solids,% total weight,74.31,1,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385625,pass,proximate
(b3)7030,7.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,ash,% total weight,9.09,3,pass,,,proximate
(b3)71d8,7.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,total solids,% total weight,85.81,3,pass,,,proximate
(b3)8e32,7.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,ash,% total weight,6.73,2,pass,,,proximate
(b3)91ee,7.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,volatile solids,% total weight,78.02,1,pass,,,proximate
(b3)a008,7.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,volatile solids,% total weight,76.71,3,pass,,,proximate
(b3)a081,8.0,,241,101.0,2026-03-03 09:00:00,thylacine,peach tree prunings,peaches,ash,% total weight,2.4,1,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385622,pass,proximate
(b3)a4cb,8.0,,241,101.0,2026-03-03 09:00:00,thylacine,peach tree prunings,peaches,volatile solids,% total weight,73.89,3,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385630,pass,proximate
(b3)a724,7.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,ash,% total weight,7.74,1,pass,,,proximate
(b3)aa7d,8.0,,241,101.0,2026-03-03 09:00:00,thylacine,peach tree prunings,peaches,moisture,% total weight,25.69,1,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385619,pass,proximate
(b3)b37d,8.0,,241,101.0,2026-03-03 09:00:00,thylacine,peach tree prunings,peaches,ash,% total weight,2.21,2,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385623,pass,proximate
(b3)c446,8.0,,241,101.0,2026-03-03 09:00:00,thylacine,peach tree prunings,peaches,volatile solids,% total weight,73.78,2,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385629,pass,proximate
(b3)ca3d,8.0,,241,101.0,2026-03-03 09:00:00,thylacine,peach tree prunings,peaches,moisture,% total weight,24.12,3,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385621,pass,proximate
(b3)cd95,8.0,,241,101.0,2026-03-03 09:00:00,thylacine,peach tree prunings,peaches,total solids,% total weight,75.99,2,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385626,pass,proximate
(b3)df00,8.0,,241,101.0,2026-03-03 09:00:00,thylacine,peach tree prunings,peaches,ash,% total weight,1.99,3,pass,https://docs.google.com/spreadsheets/d/1ykp27j5lk8jvpdiqe22cwh0q96yxoli8/edit?gid=1790385619#gid=1790385624,pass,proximate
(b3)fc9e,7.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,moisture,% total weight,14.19,3,pass,,,proximate
(b3)fe33,7.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,volatile solids,% total weight,79.03,2,pass,,,proximate
(b3)ffc6,7.0,,149,76.0,2025-09-26 11:25:00,capstan,almond hulls,almonds,total solids,% total weight,85.76,1,pass,,,proximate
(b5)0633,19.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,ash,% total weight,3.25,1,pass,,xkang2@lbl.gov,proximate
(b5)0e47,19.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,moisture,% total weight,9.14,2,pass,,xkang2@lbl.gov,proximate
(b5)132e,20.0,,175,90.0,2025-10-28 10:53:00,cutaway,walnut shelling fines,walnuts,volatile solids,% total weight,85.83,3,pass,,,proximate
(b5)1375,20.0,,175,90.0,2025-10-28 10:53:00,cutaway,walnut shelling fines,walnuts,moisture,% total weight,11.2,2,pass,,,proximate
(b5)17da,20.0,,175,90.0,2025-10-28 10:53:00,cutaway,walnut shelling fines,walnuts,total solids,% total weight,88.83,1,pass,,,proximate
(b5)2804,20.0,,175,90.0,2025-10-28 10:53:00,cutaway,walnut shelling fines,walnuts,moisture,% total weight,11.17,1,pass,,,proximate
(b5)2b8d,19.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,total solids,% total weight,90.78,1,pass,,xkang2@lbl.gov,proximate
(b5)2bd9,19.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,moisture,% total weight,9.22,1,pass,,xkang2@lbl.gov,proximate
(b5)3236,20.0,,175,90.0,2025-10-28 10:53:00,cutaway,walnut shelling fines,walnuts,moisture,% total weight,11.16,3,pass,,,proximate
(b5)4181,20.0,,175,90.0,2025-10-28 10:53:00,cutaway,walnut shelling fines,walnuts,ash,% total weight,3.13,2,pass,,,proximate
(b5)4ddb,19.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,volatile solids,% total weight,87.81,3,pass,,xkang2@lbl.gov,proximate
(b5)52ea,19.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,total solids,% total weight,90.82,3,pass,,xkang2@lbl.gov,proximate
(b5)62c5,19.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,total solids,% total weight,90.86,2,pass,,xkang2@lbl.gov,proximate
(b5)6a31,19.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,moisture,% total weight,9.18,3,pass,,xkang2@lbl.gov,proximate
(b5)7900,20.0,,175,90.0,2025-10-28 10:53:00,cutaway,walnut shelling fines,walnuts,total solids,% total weight,88.84,3,pass,,,proximate
(b5)889c,20.0,,175,90.0,2025-10-28 10:53:00,cutaway,walnut shelling fines,walnuts,volatile solids,% total weight,85.67,2,pass,,,proximate
(b5)92df,20.0,,175,90.0,2025-10-28 10:53:00,cutaway,walnut shelling fines,walnuts,total solids,% total weight,88.8,2,pass,,,proximate
(b5)ba9a,20.0,,175,90.0,2025-10-28 10:53:00,cutaway,walnut shelling fines,walnuts,ash,% total weight,3.19,1,pass,,,proximate
(b5)c2b4,20.0,,175,90.0,2025-10-28 10:53:00,cutaway,walnut shelling fines,walnuts,volatile solids,% total weight,85.64,1,pass,,,proximate
(b5)c7ac,19.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,ash,% total weight,3.22,2,pass,,xkang2@lbl.gov,proximate
(b5)cf5f,20.0,,175,90.0,2025-10-28 10:53:00,cutaway,walnut shelling fines,walnuts,ash,% total weight,3.01,3,pass,,,proximate
(b5)d48f,19.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,ash,% total weight,3.01,3,pass,,xkang2@lbl.gov,proximate
(b5)dc2a,19.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,volatile solids,% total weight,87.53,1,pass,,xkang2@lbl.gov,proximate
(b5)ff81,19.0,,40,15.0,2024-11-21 13:10:00,vibrant,almond branches,almonds,volatile solids,% total weight,87.64,2,pass,,xkang2@lbl.gov,proximate
(b6)30c2,1.0,,12,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,volatile solids,% total weight,33.22,1,pass,,xkang2@lbl.gov,proximate
(b6)423c,1.0,,12,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,total solids,% total weight,34.03,3,pass,,xkang2@lbl.gov,proximate
(b6)7969,1.0,,12,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,volatile solids,% total weight,33.05,3,pass,,xkang2@lbl.gov,proximate
(b6)8362,1.0,,12,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,moisture,% total weight,65.97,3,pass,,xkang2@lbl.gov,proximate
(b6)90d0,1.0,,12,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,ash,% total weight,0.94,2,pass,,xkang2@lbl.gov,proximate
(b6)9e89,1.0,,12,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,total solids,% total weight,34.21,1,pass,,xkang2@lbl.gov,proximate
(b6)d6bd,1.0,,12,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,ash,% total weight,0.98,3,pass,,xkang2@lbl.gov,proximate
(b6)e484,1.0,,12,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,volatile solids,% total weight,32.08,2,pass,,xkang2@lbl.gov,proximate
(b6)e6b5,1.0,,12,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,moisture,% total weight,66.98,2,pass,,xkang2@lbl.gov,proximate
(b6)ef37,1.0,,12,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,ash,% total weight,0.99,1,pass,,xkang2@lbl.gov,proximate
(b6)f28f,1.0,,12,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,total solids,% total weight,33.02,2,pass,,xkang2@lbl.gov,proximate
(b6)fd74,1.0,,12,1.0,2024-09-09 15:00:00,riverstone,tomato pomace,tomatoes for processing,moisture,% total weight,65.79,1,pass,,xkang2@lbl.gov,proximate
(b7)022b,7.0,,154,77.0,2025-09-26 11:30:00,capstan,almond hulls,almonds,moisture,% total weight,11.26,1,pass,,,proximate
(b7)1b12,7.0,,154,77.0,2025-09-26 11:30:00,capstan,almond hulls,almonds,total solids,% total weight,88.76,2,pass,,,proximate
(b7)1ef0,7.0,,154,77.0,2025-09-26 11:30:00,capstan,almond hulls,almonds,volatile solids,% total weight,81.12,3,pass,,,proximate
(b7)336b,7.0,,154,77.0,2025-09-26 11:30:00,capstan,almond hulls,almonds,moisture,% total weight,11.24,2,pass,,,proximate
(b7)3f0a,7.0,,154,77.0,2025-09-26 11:30:00,capstan,almond hulls,almonds,ash,% total weight,6.3,2,pass,,,proximate
(b7)4f88,7.0,,154,77.0,2025-09-26 11:30:00,capstan,almond hulls,almonds,ash,% total weight,6.0,1,pass,,,proximate
(b7)6a6a,7.0,,154,77.0,2025-09-26 11:30:00,capstan,almond hulls,almonds,volatile solids,% total weight,82.74,1,pass,,,proximate
(b7)922e,7.0,,154,77.0,2025-09-26 11:30:00,capstan,almond hulls,almonds,ash,% total weight,7.64,3,pass,,,proximate
(b7)be6f,7.0,,154,77.0,2025-09-26 11:30:00,capstan,almond hulls,almonds,volatile solids,% total weight,82.45,2,pass,,,proximate
(b7)d205,7.0,,154,77.0,2025-09-26 11:30:00,capstan,almond hulls,almonds,total solids,% total weight,88.74,1,pass,,,proximate
(b7)dfa9,7.0,,154,77.0,2025-09-26 11:30:00,capstan,almond hulls,almonds,moisture,% total weight,11.24,3,pass,,,proximate
(b7)ee55,7.0,,154,77.0,2025-09-26 11:30:00,capstan,almond hulls,almonds,total solids,% total weight,88.76,3,pass,,,proximate
(b8)013c,22.0,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,moisture,% total weight,10.51,3,pass,,xkang2@lbl.gov,proximate
(b8)1fc5,22.0,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,total solids,% total weight,89.49,3,pass,,xkang2@lbl.gov,proximate
(b8)3851,22.0,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,ash,% total weight,8.0,2,pass,,xkang2@lbl.gov,proximate
(b8)4c2d,22.0,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,moisture,% total weight,10.61,1,pass,,xkang2@lbl.gov,proximate
(b8)54ca,22.0,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,total solids,% total weight,89.26,2,pass,,xkang2@lbl.gov,proximate
(b8)9fd3,22.0,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,volatile solids,% total weight,79.81,1,pass,,xkang2@lbl.gov,proximate
(b8)a597,22.0,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,total solids,% total weight,89.39,1,pass,,xkang2@lbl.gov,proximate
(b8)a682,22.0,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,ash,% total weight,9.58,1,pass,,xkang2@lbl.gov,proximate
(b8)aaf9,22.0,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,moisture,% total weight,10.74,2,pass,,xkang2@lbl.gov,proximate
(b8)b92c,22.0,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,volatile solids,% total weight,81.26,2,pass,,xkang2@lbl.gov,proximate
(b8)c611,22.0,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,ash,% total weight,8.18,3,pass,,xkang2@lbl.gov,proximate
(b8)fd1c,22.0,,79,37.0,2025-06-30 12:30:00,possessive,alfalfa,hay - alfalfa,volatile solids,% total weight,81.31,3,pass,,xkang2@lbl.gov,proximate
(bd)0153,2.0,,106,50.0,2025-08-21 14:15:00,gainful,tomato pomace,tomatoes for processing,volatile solids,% total weight,30.19,1,pass,,,proximate
(bd)06b4,2.0,,106,50.0,2025-08-21 14:15:00,gainful,tomato pomace,tomatoes for processing,volatile solids,% total weight,30.47,3,pass,,,proximate
(bd)0b70,2.0,,106,50.0,2025-08-21 14:15:00,gainful,tomato pomace,tomatoes for processing,moisture,% total weight,68.76,1,pass,,,proximate
(bd)0da9,2.0,,106,50.0,2025-08-21 14:15:00,gainful,tomato pomace,tomatoes for processing,moisture,% total weight,68.93,2,pass,,,proximate
(bd)37c2,2.0,,106,50.0,2025-08-21 14:15:00,gainful,tomato pomace,tomatoes for processing,total solids,% total weight,31.24,1,pass,,,proximate
(bd)4a81,2.0,,106,50.0,2025-08-21 14:15:00,gainful,tomato pomace,tomatoes for processing,total solids,% total weight,31.56,3,pass,,,proximate
(bd)6585,2.0,,106,50.0,2025-08-21 14:15:00,gainful,tomato pomace,tomatoes for processing,ash,% total weight,1.06,2,pass,,,proximate
(bd)88c2,2.0,,106,50.0,2025-08-21 14:15:00,gainful,tomato pomace,tomatoes for processing,total solids,% total weight,31.07,2,pass,,,proximate
(bd)a328,2.0,,106,50.0,2025-08-21 14:15:00,gainful,tomato pomace,tomatoes for processing,ash,% total weight,1.09,3,pass,,,proximate
(bd)ad61,2.0,,106,50.0,2025-08-21 14:15:00,gainful,tomato pomace,tomatoes for processing,ash,% total weight,1.05,1,pass,,,proximate
(bd)d518,2.0,,106,50.0,2025-08-21 14:15:00,gainful,tomato pomace,tomatoes for processing,moisture,% total weight,68.44,3,pass,,,proximate
(bd)d85b,2.0,,106,50.0,2025-08-21 14:15:00,gainful,tomato pomace,tomatoes for processing,volatile solids,% total weight,30.01,2,pass,,,proximate
(be)09db,23.0,,178,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,total solids,% total weight,27.95,2,pass,,,proximate
(be)0c30,23.0,,178,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,ash,% total weight,2.15,3,pass,,,proximate
(be)1570,12.0,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,ash,% total weight,11.01,3,pass,,,proximate
(be)28ae,12.0,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,total solids,% total weight,91.98,2,pass,,,proximate
(be)30c5,12.0,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,ash,% total weight,9.81,1,pass,,,proximate
(be)4edd,12.0,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,moisture,% total weight,7.93,3,pass,,,proximate
(be)5a90,23.0,,178,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,volatile solids,% total weight,25.79,1,pass,,,proximate
(be)5c5d,12.0,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,volatile solids,% total weight,81.06,3,pass,,,proximate
(be)5cf6,12.0,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,total solids,% total weight,92.07,3,pass,,,proximate
(be)72fa,23.0,,178,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,volatile solids,% total weight,25.87,2,pass,,,proximate
(be)848b,12.0,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,volatile solids,% total weight,82.26,1,pass,,,proximate
(be)91a5,23.0,,178,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,ash,% total weight,2.08,2,pass,,,proximate
(be)91d3,23.0,,178,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,ash,% total weight,2.09,1,pass,,,proximate
(be)b18d,12.0,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,moisture,% total weight,8.02,2,pass,,,proximate
(be)be17,23.0,,178,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,moisture,% total weight,72.12,1,pass,,,proximate
(be)c432,23.0,,178,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,total solids,% total weight,27.88,1,pass,,,proximate
(be)d5ca,12.0,,156,82.0,2025-10-11 11:00:00,possessive,corn stover whole,corn - all,moisture,% total weight,7.93,1,pass,,,proximate
