resource_name,analysis_type,parameter_name,unit,observed_value,record_id,qc_pass,note,analyst_name,analyst_email,created_at,provider_codename,sample_date
tomato pomace,proximate,ash,% total weight,1.12,(f1)281c,pass,,,,2026-07-08 03:54:12.530227,oakleaf,2026-07-08 03:54:12.530227
tomato pomace,proximate,total solids,% total weight,28.58,(f1)73d7,pass,,,,2026-07-08 03:54:12.530227,oakleaf,2026-07-08 03:54:12.530227
tomato pomace,proximate,volatile solids,% total weight,28.05,(f1)894e,pass,,,,2026-07-08 03:54:12.530227,oakleaf,2026-07-08 03:54:12.530227
tomato pomace,proximate,moisture,% total weight,71.79,(f1)9ab9,pass,,,,2026-07-08 03:54:12.530227,oakleaf,2026-07-08 03:54:12.530227
tomato pomace,proximate,volatile solids,% total weight,27.1,(f1)b3e8,pass,,,,2026-07-08 03:54:12.530227,oakleaf,2026-07-08 03:54:12.530227
tomato pomace,proximate,moisture,% total weight,71.42,(f1)c1f4,pass,,,,2026-07-08 03:54:12.530227,oakleaf,2026-07-08 03:54:12.530227
tomato pomace,proximate,total solids,% total weight,29.19,(f1)c7dc,pass,,,,2026-07-08 03:54:12.530227,oakleaf,2026-07-08 03:54:12.530227
tomato pomace,proximate,ash,% total weight,1.12,(f1)ccea,pass,,,,2026-07-08 03:54:12.530227,oakleaf,2026-07-08 03:54:12.530227
tomato pomace,proximate,ash,% total weight,1.14,(f1)cd95,pass,,,,2026-07-08 03:54:12.530227,oakleaf,2026-07-08 03:54:12.530227
tomato pomace,proximate,total solids,% total weight,28.21,(f1)e36a,pass,,,,2026-07-08 03:54:12.530227,oakleaf,2026-07-08 03:54:12.530227
tomato pomace,proximate,volatile solids,% total weight,27.46,(f1)e662,pass,,,,2026-07-08 03:54:12.530227,oakleaf,2026-07-08 03:54:12.530227
almond branches,proximate,total solids,% total weight,82.46,(f3)161b,provisional,,,,2026-07-08 03:54:12.530227,tiny,2026-07-08 03:54:12.530227
almond branches,proximate,moisture,% total weight,13.2,(f3)1ee7,pass,,,,2026-07-08 03:54:12.530227,tiny,2026-07-08 03:54:12.530227
almond branches,proximate,moisture,% total weight,11.58,(f3)3c7d,pass,,,,2026-07-08 03:54:12.530227,tiny,2026-07-08 03:54:12.530227
almond branches,proximate,volatile solids,% total weight,19.35,(f3)4605,pass,,,,2026-07-08 03:54:12.530227,tiny,2026-07-08 03:54:12.530227
almond branches,proximate,total solids,% total weight,88.42,(f3)8392,pass,,,,2026-07-08 03:54:12.530227,tiny,2026-07-08 03:54:12.530227
almond branches,proximate,ash,% total weight,57.52,(f3)889a,provisional,,,,2026-07-08 03:54:12.530227,tiny,2026-07-08 03:54:12.530227
almond branches,proximate,total solids,% total weight,86.8,(f3)8ccd,pass,,,,2026-07-08 03:54:12.530227,tiny,2026-07-08 03:54:12.530227
almond branches,proximate,ash,% total weight,72.31,(f3)96d0,pass,,,,2026-07-08 03:54:12.530227,tiny,2026-07-08 03:54:12.530227
almond branches,proximate,ash,% total weight,67.45,(f3)b348,pass,,,,2026-07-08 03:54:12.530227,tiny,2026-07-08 03:54:12.530227
almond branches,proximate,volatile solids,% total weight,16.1,(f3)c096,pass,,,,2026-07-08 03:54:12.530227,tiny,2026-07-08 03:54:12.530227
almond branches,proximate,volatile solids,% total weight,24.94,(f3)e4ed,provisional,,,,2026-07-08 03:54:12.530227,tiny,2026-07-08 03:54:12.530227
almond branches,proximate,moisture,% total weight,17.54,(f3)f33d,provisional,,,,2026-07-08 03:54:12.530227,tiny,2026-07-08 03:54:12.530227
grape pomace,proximate,ash,% total weight,3.19,(f6)03ae,pass,,,,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
peach stems / leaves,proximate,volatile solids,% total weight,24.97,(f6)0d8f,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,rushes,2026-07-08 03:54:12.530227
grape pomace,proximate,moisture,% total weight,61.52,(f6)1245,pass,,,,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape pomace,proximate,moisture,% total weight,62.36,(f6)1591,pass,,,,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
peach stems / leaves,proximate,moisture,% total weight,69.38,(f6)1bbf,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,rushes,2026-07-08 03:54:12.530227
peach stems / leaves,proximate,ash,% total weight,5.45,(f6)2613,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,rushes,2026-07-08 03:54:12.530227
peach stems / leaves,proximate,total solids,% total weight,30.62,(f6)2c6f,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,rushes,2026-07-08 03:54:12.530227
grape pomace,proximate,ash,% total weight,3.52,(f6)7a8f,pass,,,,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
peach stems / leaves,proximate,ash,% total weight,5.28,(f6)7c56,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,rushes,2026-07-08 03:54:12.530227
grape pomace,proximate,volatile solids,% total weight,35.71,(f6)8443,pass,,,,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape pomace,proximate,volatile solids,% total weight,34.11,(f6)8a55,pass,,,,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
peach stems / leaves,proximate,ash,% total weight,5.24,(f6)8d8f,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,rushes,2026-07-08 03:54:12.530227
grape pomace,proximate,total solids,% total weight,38.48,(f6)97a5,pass,,,,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape pomace,proximate,total solids,% total weight,37.64,(f6)9e2b,pass,,,,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape pomace,proximate,volatile solids,% total weight,33.67,(f6)a52c,pass,,,,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
grape pomace,proximate,ash,% total weight,2.76,(f6)b538,pass,,,,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
peach stems / leaves,proximate,volatile solids,% total weight,25.37,(f6)c49a,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,rushes,2026-07-08 03:54:12.530227
peach stems / leaves,proximate,total solids,% total weight,31.01,(f6)d062,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,rushes,2026-07-08 03:54:12.530227
peach stems / leaves,proximate,total solids,% total weight,30.41,(f6)d2f7,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,rushes,2026-07-08 03:54:12.530227
peach stems / leaves,proximate,volatile solids,% total weight,25.73,(f6)dace,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,rushes,2026-07-08 03:54:12.530227
grape pomace,proximate,moisture,% total weight,63.14,(f6)dcf1,pass,,,,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
peach stems / leaves,proximate,moisture,% total weight,69.59,(f6)e58a,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,rushes,2026-07-08 03:54:12.530227
grape pomace,proximate,total solids,% total weight,36.86,(f6)edc1,pass,,,,2026-07-08 03:54:12.530227,boatswain,2026-07-08 03:54:12.530227
peach stems / leaves,proximate,moisture,% total weight,68.99,(f6)eefe,pass,,,xkang2@lbl.gov,2026-07-08 03:54:12.530227,rushes,2026-07-08 03:54:12.530227
grape pomace,proximate,volatile solids,% total weight,6.3,(fe)0936,pass,uc combined protocol,,fail,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape pomace,proximate,volatile solids,% total weight,6.13,(fe)1ccd,pass,uc combined protocol,,fail,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape pomace,proximate,volatile solids,% total weight,5.74,(fe)65cf,pass,uc combined protocol,,fail,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape pomace,proximate,total solids,% total weight,88.36,(fe)73e0,pass,uc combined protocol,,fail,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape pomace,proximate,total solids,% total weight,86.97,(fe)cdef,pass,uc combined protocol,,fail,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
grape pomace,proximate,total solids,% total weight,87.47,(fe)f1a3,pass,uc combined protocol,,fail,2026-07-08 03:54:12.530227,maplewood,2026-07-08 03:54:12.530227
tomato pomace,ultimate,dm,pc,91.6,)u94e494,pass,8,,,2026-07-08 03:54:13.451017,pinecrest,2026-07-08 03:54:13.451017
tomato pomace,ultimate,dm,pc,95.6,)u700170,pass,9,,,2026-07-08 03:54:13.451017,oakleaf,2026-07-08 03:54:13.451017
almond hulls,ultimate,dm,pc,88.6,)u22e822,pass,1,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
almond shells,ultimate,dm,pc,81.3,)ud275d2,pass,2,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
walnut shells,ultimate,dm,pc,92.2,)ud354d3,pass,3,,,2026-07-08 03:54:13.451017,energetic,2026-07-08 03:54:13.451017
grape pomace,ultimate,dm,pc,93.8,)u670267,pass,4,,,2026-07-08 03:54:13.451017,ebony,2026-07-08 03:54:13.451017
walnut hulls,ultimate,dm,pc,93.8,)u5bb65b,pass,5,,,2026-07-08 03:54:13.451017,energetic,2026-07-08 03:54:13.451017
sweet potato culls,ultimate,dm,pc,90.4,)ud06fd0,pass,6,,,2026-07-08 03:54:13.451017,tackle,2026-07-08 03:54:13.451017
almond shells and hulls mix,ultimate,dm,pc,91.0,)uca43ca,pass,7,,,2026-07-08 03:54:13.451017,tiny,2026-07-08 03:54:13.451017
tomato pomace,ultimate,dm,pc,95.3,)u95ce95,pass,10,,,2026-07-08 03:54:13.451017,riverstone,2026-07-08 03:54:13.451017
spent oak chips,ultimate,dm,pc,90.7,)u0e280e,pass,11,,,2026-07-08 03:54:13.451017,maplewood,2026-07-08 03:54:13.451017
#n/a,ultimate,dm,pc,97.3,)u88e188,pass,12,,,2026-07-08 03:54:13.451017,,2026-07-08 03:54:13.451017
grape pomace,ultimate,dm,pc,93.9,)u0ecf0e,pass,13,,,2026-07-08 03:54:13.451017,maplewood,2026-07-08 03:54:13.451017
almond hulls,ultimate,adf-r,pc,19.2,)u55d655,pass,1,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
almond hulls,ultimate,adf-r,pc,19.7,)u4be74b,pass, 1 dup,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
almond shells,ultimate,adf-r,pc,54.7,)u7a157a,pass,2,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
walnut shells,ultimate,adf-r,pc,71.9,)u672b67,pass,3,,,2026-07-08 03:54:13.451017,energetic,2026-07-08 03:54:13.451017
grape pomace,ultimate,adf-r,pc,39.8,)ua51aa5,pass,4,,,2026-07-08 03:54:13.451017,ebony,2026-07-08 03:54:13.451017
walnut hulls,ultimate,adf-r,pc,67.4,)u2b452b,pass,5,,,2026-07-08 03:54:13.451017,energetic,2026-07-08 03:54:13.451017
sweet potato culls,ultimate,adf-r,pc,12.1,)u975c97,pass,6,,,2026-07-08 03:54:13.451017,tackle,2026-07-08 03:54:13.451017
almond shells and hulls mix,ultimate,adf-r,pc,27.8,)ubae4ba,pass,7,,,2026-07-08 03:54:13.451017,tiny,2026-07-08 03:54:13.451017
tomato pomace,ultimate,adf-r,pc,41.5,)uec98ec,pass,8,,,2026-07-08 03:54:13.451017,pinecrest,2026-07-08 03:54:13.451017
tomato pomace,ultimate,adf-r,pc,51.2,)uf1eef1,pass,9,,,2026-07-08 03:54:13.451017,oakleaf,2026-07-08 03:54:13.451017
tomato pomace,ultimate,adf-r,pc,45.7,)u56c956,pass,10,,,2026-07-08 03:54:13.451017,riverstone,2026-07-08 03:54:13.451017
tomato pomace,ultimate,adf-r,pc,46.3,)u4e174e,pass, 10 dup,,,2026-07-08 03:54:13.451017,riverstone,2026-07-08 03:54:13.451017
spent oak chips,ultimate,adf-r,pc,82.9,)ud4f6d4,pass,11,,,2026-07-08 03:54:13.451017,maplewood,2026-07-08 03:54:13.451017
#n/a,ultimate,adf-r,pc,32.9,)uf414f4,pass,12,,,2026-07-08 03:54:13.451017,,2026-07-08 03:54:13.451017
grape pomace,ultimate,adf-r,pc,43.7,)ub6acb6,pass,13,,,2026-07-08 03:54:13.451017,maplewood,2026-07-08 03:54:13.451017
grape pomace,ultimate,adf-r,pc,43.9,)u3c723c,pass, 13 dup,,,2026-07-08 03:54:13.451017,maplewood,2026-07-08 03:54:13.451017
almond hulls,ultimate,cf,pc,1.95,)u1f751f,pass,1,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
almond hulls,ultimate,cf,pc,1.87,)u763f76,pass, 1 dup,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
almond shells,ultimate,cf,pc,1.45,)u970a97,pass,2,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
walnut shells,ultimate,cf,pc,2.6,)u8b208b,pass,3,,,2026-07-08 03:54:13.451017,energetic,2026-07-08 03:54:13.451017
grape pomace,ultimate,cf,pc,6.22,)ufc42fc,pass,4,,,2026-07-08 03:54:13.451017,ebony,2026-07-08 03:54:13.451017
walnut hulls,ultimate,cf,pc,2.02,)u1ce41c,pass,5,,,2026-07-08 03:54:13.451017,energetic,2026-07-08 03:54:13.451017
sweet potato culls,ultimate,cf,pc,0.96,)u4b124b,pass,6,,,2026-07-08 03:54:13.451017,tackle,2026-07-08 03:54:13.451017
almond shells and hulls mix,ultimate,cf,pc,1.64,)u089908,pass,7,,,2026-07-08 03:54:13.451017,tiny,2026-07-08 03:54:13.451017
tomato pomace,ultimate,cf,pc,3.39,)u755475,pass,8,,,2026-07-08 03:54:13.451017,pinecrest,2026-07-08 03:54:13.451017
tomato pomace,ultimate,cf,pc,8.7,)ub7bdb7,pass,9,,,2026-07-08 03:54:13.451017,oakleaf,2026-07-08 03:54:13.451017
tomato pomace,ultimate,cf,pc,9.79,)u9abc9a,pass,10,,,2026-07-08 03:54:13.451017,riverstone,2026-07-08 03:54:13.451017
tomato pomace,ultimate,cf,pc,10.0,)u99ce99,pass, 10 dup,,,2026-07-08 03:54:13.451017,riverstone,2026-07-08 03:54:13.451017
spent oak chips,ultimate,cf,pc,0.5,)ub36fb3,pass,11,,,2026-07-08 03:54:13.451017,maplewood,2026-07-08 03:54:13.451017
#n/a,ultimate,cf,pc,1.96,)u0e740e,pass,12,,,2026-07-08 03:54:13.451017,,2026-07-08 03:54:13.451017
grape pomace,ultimate,cf,pc,7.46,)u515f51,pass,13,,,2026-07-08 03:54:13.451017,maplewood,2026-07-08 03:54:13.451017
grape pomace,ultimate,cf,pc,7.86,)ud1e8d1,pass, 13 dup,,,2026-07-08 03:54:13.451017,maplewood,2026-07-08 03:54:13.451017
almond hulls,ultimate,nitrogen,pc,0.87,)u021e02,pass,1,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
almond hulls,ultimate,nitrogen,pc,0.87,)ub9dab9,pass, 1 dup,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
almond shells,ultimate,nitrogen,pc,0.7,)u93e193,pass,2,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
walnut shells,ultimate,nitrogen,pc,0.36,)u068606,pass,3,,,2026-07-08 03:54:13.451017,energetic,2026-07-08 03:54:13.451017
grape pomace,ultimate,nitrogen,pc,1.68,)uba78ba,pass,4,,,2026-07-08 03:54:13.451017,ebony,2026-07-08 03:54:13.451017
walnut hulls,ultimate,nitrogen,pc,1.52,)u645364,pass,5,,,2026-07-08 03:54:13.451017,energetic,2026-07-08 03:54:13.451017
sweet potato culls,ultimate,nitrogen,pc,1.57,)u7a3f7a,pass,6,,,2026-07-08 03:54:13.451017,tackle,2026-07-08 03:54:13.451017
almond shells and hulls mix,ultimate,nitrogen,pc,0.65,)udcacdc,pass,7,,,2026-07-08 03:54:13.451017,tiny,2026-07-08 03:54:13.451017
tomato pomace,ultimate,nitrogen,pc,2.28,)u73ee73,pass,8,,,2026-07-08 03:54:13.451017,pinecrest,2026-07-08 03:54:13.451017
tomato pomace,ultimate,nitrogen,pc,2.58,)ud118d1,pass,9,,,2026-07-08 03:54:13.451017,oakleaf,2026-07-08 03:54:13.451017
tomato pomace,ultimate,nitrogen,pc,2.84,)u34b134,pass,10,,,2026-07-08 03:54:13.451017,riverstone,2026-07-08 03:54:13.451017
tomato pomace,ultimate,nitrogen,pc,2.98,)u91a791,pass, 10 dup,,,2026-07-08 03:54:13.451017,riverstone,2026-07-08 03:54:13.451017
spent oak chips,ultimate,nitrogen,pc,0.23,)uf825f8,pass,11,,,2026-07-08 03:54:13.451017,maplewood,2026-07-08 03:54:13.451017
#n/a,ultimate,nitrogen,pc,3.06,7ud442d4,pass,12,,,2026-07-08 03:54:13.451017,,2026-07-08 03:54:13.451017
grape pomace,ultimate,nitrogen,pc,1.8,)u608260,pass,13,,,2026-07-08 03:54:13.451017,maplewood,2026-07-08 03:54:13.451017
grape pomace,ultimate,nitrogen,pc,1.93,)u87a587,pass, 13 dup,,,2026-07-08 03:54:13.451017,maplewood,2026-07-08 03:54:13.451017
almond shells,ultimate,dm,pc,81.3,)u542d54,pass,,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
almond shells,ultimate,adf-r,pc,54.7,)ub890b8,pass,,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
almond shells,ultimate,cf,pc,1.45,)u8d218d,pass,,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
almond shells,ultimate,nitrogen,pc,0.7,)u336a33,pass,,,,2026-07-08 03:54:13.451017,humorous,2026-07-08 03:54:13.451017
almond hulls,xrf,la,ppm,0.0,(03)0161,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,co,ppm,0.0,(03)01b6,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,rb,ppm,7.0,(03)0663,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,al,ppm,4350.0,(03)1244,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,mg,ppm,0.0,(03)1492,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,zn,ppm,25.0,(03)1c00,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,mo,ppm,10.0,(03)1dc2,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,th,ppm,76.0,(03)2448,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,y,ppm,0.0,(03)337a,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,s,ppm,359.0,(03)3e42,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,cr,ppm,0.0,(03)5e0f,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,ca,ppm,3850.0,(03)645d,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,si,ppm,17900.0,(03)663c,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,cd,ppm,0.0,(03)6772,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,u,ppm,21.0,(03)68d1,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,fe,ppm,527.0,(03)6a5b,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,hg,ppm,0.0,(03)6fa2,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,ti,ppm,344.0,(03)79f8,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,sb,ppm,0.0,(03)7bbf,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,p,ppm,529.0,(03)82cf,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,as,ppm,0.0,(03)87ee,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,sn,ppm,0.0,(03)8ac6,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,se,ppm,0.0,(03)8bb0,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,pb,ppm,0.0,(03)9180,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,pr,ppm,58.0,(03)a7f4,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,ni,ppm,0.0,(03)b582,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,bi,ppm,0.0,(03)b6d0,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,ba,ppm,22.0,(03)b995,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,k,ppm,39100.0,(03)bbdf,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,nd,ppm,0.0,(03)d09a,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,v,ppm,0.0,(03)d3b2,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,sr,ppm,16.0,(03)d950,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,mn,ppm,0.0,(03)da2a,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,zr,ppm,0.0,(03)e3e0,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,w,ppm,0.0,(03)e8b6,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,ce,ppm,42.0,(03)ea08,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,cu,ppm,12.0,(03)f15b,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,nb,ppm,0.0,(03)f6cb,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond hulls,xrf,ag,ppm,0.0,(03)fcf0,provisional,,,xkang2@lbl.gov,2026-07-08 03:54:14.421559,tiny,2026-07-08 03:54:14.421559
almond shells,xrf,k,ppm,21100.0,(04)0082,pass,,,jduong@lbl.gov,2026-07-08 03:54:14.421559,capstan,2026-07-08 03:54:14.421559
