record_id,experiment_id,experiment_date,prepared_sample_id,field_sample_id,collection_timestamp,provider_codename,resource_name,primary_product,product_name,unit,observed_value,repl_no,qc_pass,note,analyst_email,reactor_vessel,strain_name,bioconversion_method,pretreatment_method,enz_hydr_method
proco12-ece2,74,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,rel_growth,pc,0.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,butknt140c,ctec3:htec3 9:1
proco12-faf3,74,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,xylconcteof,g_l,9.47,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,butknt140c,ctec3:htec3 9:1
proco12-fcb3,74,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,sugar_cons,pc,11.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,butknt140c,ctec3:htec3 9:1
proco13-003b,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugar_cons,pc,100.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-0414,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,sugart0,g_l,22.691,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-09cb,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,xylconct0,g_l,3.39,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-105c,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohyield,mol_pc,121.85,1,pass,"yields above 100% suggest underestimation of fermentable sugars or overestimation of ethanol, potentially due to unmeasured fermentable components.",mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-10ff,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,rel_growth,pc,23.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-11b4,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,gluconct0,g_l,16.67,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-139b,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,etohtiter,g_l,11.07197162,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-13c6,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,rel_growth,pc,22.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-15e2,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,gluconcteof,g_l,0.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-1beb,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugar_cons,pc,100.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-1de0,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,sugar_cons,pc,100.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-22cd,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,xylconcteof,g_l,0.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-2b5b,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,sugarteof,g_l,0.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-2fa8,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohyield,mol_pc,91.1,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-30cf,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,etohtiter,g_l,15.01267106,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-32db,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.17,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-32db,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.17,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-3852,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohtiter,g_l,11.04916371,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-44ca,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,gluconct0,g_l,17.29,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-4858,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,gluconcteof,g_l,0.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-49dd,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,od600teof,,0.8,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-49dd,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,od600teof,,0.8,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-4c57,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,etohtiter,g_l,21.15813482,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-4cbb,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugart0,g_l,20.72,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-4f8a,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,sugarteof,g_l,0.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-4fec,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconcteof,g_l,0.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-5b72,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconct0,g_l,4.51,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-66e7,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,sugar_cons,pc,100.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-6946,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,gluconcteof,g_l,0.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-6cbf,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,gluconcteof,g_l,0.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-6f01,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,sugarteof,g_l,0.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-7b75,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconct0,g_l,4.34,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-7f8d,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconct0,g_l,4.68,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-835d,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,rel_growth,pc,4.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-86b5,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.79,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-86b5,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.79,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-88f2,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,od600teof,,0.84,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-88f2,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,od600teof,,0.84,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-8fbe,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconcteof,g_l,0.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-9431,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugarteof,g_l,0.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-947a,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,etohyield,mol_pc,95.39,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-96d4,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,gluconct0,g_l,19.38,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-977b,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,od600teof,,0.39,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-977b,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,od600teof,,0.39,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-9f6c,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconcteof,g_l,0.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-9f96,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohtiter,g_l,9.868220983,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-a008,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,sugart0,g_l,22.789,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-a67f,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,etohyield,mol_pc,181.5,1,pass,"yields above 100% suggest underestimation of fermentable sugars or overestimation of ethanol, potentially due to unmeasured fermentable components.",mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-a97f,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugart0,g_l,21.629,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-b0a2,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,xylconcteof,g_l,0.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-b535,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohtiter,g_l,13.4820071,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-b6cd,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugart0,g_l,21.175,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-b957,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugar_cons,pc,100.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-b9e3,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,sugart0,g_l,22.592,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-bc7f,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,etohyield,mol_pc,129.9,2,pass,"yields above 100% suggest underestimation of fermentable sugars or overestimation of ethanol, potentially due to unmeasured fermentable components.",mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-bd5d,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugarteof,g_l,0.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-be10,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,gluconcteof,g_l,0.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-c2cb,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugarteof,g_l,0.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-c6ff,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,xylconct0,g_l,3.41,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-cb4c,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,gluconcteof,g_l,0.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-d718,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,rel_growth,pc,11.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-dd44,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,xylconct0,g_l,3.37,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-de90,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,gluconct0,g_l,16.04,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-e767,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,gluconct0,g_l,19.3,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-e833,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,rel_growth,pc,5.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-ebb0,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.15,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-ebb0,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.15,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-ec6f,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,xylconcteof,g_l,0.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-f44a,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,sugar_cons,pc,100.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-f6c2,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,gluconct0,g_l,19.22,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-f8eb,75,,66,5.0,2024-10-17 12:00:00,jaguar,olive stems / leaves,olives - processing,rel_growth,pc,22.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco13-fb09,75,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohyield,mol_pc,104.24,2,pass,"yields above 100% suggest underestimation of fermentable sugars or overestimation of ethanol, potentially due to unmeasured fermentable components.",mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-05e5,84,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,etohtiter,g_l,17.47085656,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-0e42,84,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,etohyield,mol_pc,240.73,3,pass,"yields above 100% suggest underestimation of fermentable sugars or overestimation of ethanol, potentially due to unmeasured fermentable components.",mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-10ec,84,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,sugart0,g_l,14.188,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-143d,84,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,etohtiter,g_l,7.762290928,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-151b,84,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,sugarteof,g_l,0.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-16fb,84,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,gluconcteof,g_l,0.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-1737,84,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,xylconcteof,g_l,0.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-1a47,84,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,sugarteof,g_l,0.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-1e14,84,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,sugarteof,g_l,0.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-2022,84,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,sugar_cons,pc,100.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-23ca,84,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,xylconct0,g_l,2.85,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-2575,84,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,etohyield,mol_pc,132.66,1,pass,"yields above 100% suggest underestimation of fermentable sugars or overestimation of ethanol, potentially due to unmeasured fermentable components.",mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-310a,84,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,etohtiter,g_l,17.53928028,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-32db,84,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,sugar_cons,pc,100.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-388d,84,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,sugart0,g_l,15.16,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-40d9,84,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,gluconcteof,g_l,0.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-502f,84,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,od600teof,,0.67,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-502f,84,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,od600teof,,0.67,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-527a,84,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,etohtiter,g_l,11.63203244,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-54c3,84,,165,93.0,2025-11-04 17:35:00,excellent,olive stems / leaves,olives - processing,xylconct0,g_l,1.65,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
proco14-5548,84,,164,92.0,2025-11-04 17:22:00,excellent,olive pomace,olives - processing,sugarteof,g_l,0.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,h2o140c,ctec3:htec3 9:1
