resource_name,strain_name,observed_value,record_id,qc_pass,created_at,product_name,unit,provider_codename,sample_date
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,5.45,proco16-d85e,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,2.16,proco16-d88d,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,4.411,proco16-da17,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,2.49,proco16-dad7,pass,2026-07-08 03:54:31.034951,od600teof,,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,27.0,proco16-e012,pass,2026-07-08 03:54:31.034951,rel_growth,pc,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,16.96,proco16-e28a,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,5.865,proco16-e3c6,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco16-e3e4,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,2.0,proco16-eb26,pass,2026-07-08 03:54:31.034951,od600teof,,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,6.24,proco16-ed86,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,24.0,proco16-f2d0,pass,2026-07-08 03:54:31.034951,rel_growth,pc,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco16-f6e4,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,1.53,proco16-fc66,pass,2026-07-08 03:54:31.034951,od600teof,,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,42.58,proco17-0007,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,100.0,proco17-0487,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-0f41,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,8.78,proco17-141b,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,75.0,proco17-1851,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-192e,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,4.349,proco17-1be4,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,4.779,proco17-2029,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-2517,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-252e,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,3.45,proco17-254c,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-2f27,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,47.49,proco17-3368,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-37ef,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,70.51,proco17-3807,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,22.65,proco17-3aaa,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-4450,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,6.193,proco17-48ec,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-4e7f,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-4f29,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,7.89,proco17-50bd,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,19.78,proco17-53e8,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,8.03,proco17-5bc3,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,100.0,proco17-5c51,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,100.0,proco17-5cfc,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-6044,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,45.55,proco17-6051,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,100.0,proco17-62c6,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,1.04,proco17-63fb,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-6b87,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,9.49,proco17-76d2,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,3.804,proco17-7d8d,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,2.35,proco17-83c8,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,62.0,proco17-84cf,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,67.04,proco17-8506,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,100.0,proco17-8636,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,45.03,proco17-8845,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,54.0,proco17-8998,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,6.359,proco17-89d1,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.84,proco17-8c66,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-8d60,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,23.02,proco17-907c,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,25.77,proco17-9309,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,21.22,proco17-99a9,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,4.22,proco17-a030,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,10.49,proco17-a525,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,8.56,proco17-a5bf,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,3.05,proco17-a7ad,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-a7bd,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,15.0,proco17-a858,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,21.0,proco17-a968,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,26.97,proco17-ad6c,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,42.0,proco17-b54a,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-be77,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,50.82,proco17-c81c,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-cd22,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-cdfc,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,48.18,proco17-ceee,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-d51b,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco17-db14,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,19.0,proco17-e588,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,22.01,proco17-e98e,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,5.103,proco17-eb95,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,63.58,proco17-edf0,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,28.17,proco17-f81e,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,100.0,proco17-f8be,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,8.35,proco18-0670,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,34.89,proco18-0772,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,3.82,proco18-093f,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,2.21,proco18-16f8,pass,2026-07-08 03:54:31.034951,od600teof,,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,4.211,proco18-199b,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-1b58,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,100.0,proco18-27aa,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,48.28,proco18-2b35,pass,2026-07-08 03:54:31.034951,sugart0,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-2f38,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,39.0,proco18-314f,pass,2026-07-08 03:54:31.034951,rel_growth,pc,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,100.0,proco18-3415,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-37b3,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,17.74,proco18-3c96,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,4.36,proco18-3cce,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,52.75,proco18-3eea,pass,2026-07-08 03:54:31.034951,sugart0,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-402d,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-4fc8,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,100.0,proco18-5266,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,53.9,proco18-5278,pass,2026-07-08 03:54:31.034951,sugart0,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,16.81,proco18-5b70,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-5c5c,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,51.6,proco18-5f70,pass,2026-07-08 03:54:31.034951,sugart0,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,18.19,proco18-6486,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,100.0,proco18-6548,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,52.22,proco18-65a6,pass,2026-07-08 03:54:31.034951,sugart0,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,17.29,proco18-68d4,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-6cf7,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,8.12,proco18-7263,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,4.54,proco18-74bb,pass,2026-07-08 03:54:31.034951,od600teof,,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-74e8,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-7601,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,16.71,proco18-774b,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,50.25,proco18-7b2b,pass,2026-07-08 03:54:31.034951,sugart0,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,111.0,proco18-7fbf,pass,2026-07-08 03:54:31.034951,rel_growth,pc,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,16.76,proco18-812c,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,4.657,proco18-81da,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,9.65,proco18-86fd,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-8725,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,4.08,proco18-8762,pass,2026-07-08 03:54:31.034951,3hptiter,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,7.24,proco18-8d63,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-94c0,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,93.0,proco18-97e7,pass,2026-07-08 03:54:31.034951,rel_growth,pc,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-9dd5,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-a02c,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-a0d6,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,8.7,proco18-a5a6,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,103.0,proco18-a5f9,pass,2026-07-08 03:54:31.034951,rel_growth,pc,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,5.77,proco18-a998,pass,2026-07-08 03:54:31.034951,od600teof,,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,0.0,proco18-c18e,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,34.03,proco18-c1ad,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,35.99,proco18-c1c1,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,5.21,proco18-c540,pass,2026-07-08 03:54:31.034951,od600teof,,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,32.51,proco18-cb25,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,100.0,proco18-cb28,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Rhodosporidium toruloides MCR-ALD6-g2945,7.81,proco18-cc5e,pass,2026-07-08 03:54:31.034951,3hpyield,g_g,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,30.98,proco18-ce85,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,81.0,proco18-cff8,pass,2026-07-08 03:54:31.034951,rel_growth,pc,excellent,2026-07-08 03:54:31.034951
olive pomace,Rhodosporidium toruloides MCR-ALD6-g2945,5.2,proco18-d54b,pass,2026-07-08 03:54:31.034951,od600teof,,excellent,2026-07-08 03:54:31.034951
