sample_id,resource_id,resource_type,analysis_type,parameter,lab,method,protocol_version,unit,sample_mean,n_replicates,n_contributing_experiments,pooled_SD,pooled_RSD_percent,between_experiment_SD,between_experiment_RSD_percent,replicate_group_id
143,31,almond shells,proximate,total solids,tiny,knife mill (2mm),,% total weight,88.73,3,1,0.10392304845412836,0.11712278649174841,,,609
143,31,almond shells,proximate,moisture,tiny,knife mill (2mm),,% total weight,11.270000000000001,3,1,0.10392304845413247,0.9221211042957627,,,610
143,31,almond shells,proximate,ash,tiny,knife mill (2mm),,% total weight,4.573333333333333,3,1,0.4389001405027497,9.596941847727763,,,611
143,31,almond shells,proximate,volatile solids,tiny,knife mill (2mm),,% total weight,84.16,3,1,0.32924155266308663,0.39120906922895277,,,612
159,10,cotton stem mix,proximate,volatile solids,schooner,knife mill (2mm),,% total weight,80.85333333333334,3,1,1.3079118216964583,1.6176350037472684,,,613
159,10,cotton stem mix,proximate,moisture,schooner,knife mill (2mm),,% total weight,5.8999999999999995,3,1,0.11135528725660031,1.8873777501118696,,,614
159,10,cotton stem mix,proximate,ash,schooner,knife mill (2mm),,% total weight,13.243333333333334,3,1,1.3923122255203149,10.513306510347205,,,615
159,10,cotton stem mix,proximate,total solids,schooner,knife mill (2mm),,% total weight,94.10000000000001,3,1,0.11135528725659997,0.11833718093156213,,,616
162,31,almond shells,proximate,moisture,humorous,knife mill (2mm),,% total weight,9.1,3,1,0.0793725393319377,0.8722257069443705,,,617
162,31,almond shells,proximate,total solids,humorous,knife mill (2mm),,% total weight,90.89999999999999,3,1,0.07937253933193536,0.08731852511764067,,,618
162,31,almond shells,proximate,volatile solids,humorous,knife mill (2mm),,% total weight,84.02,3,1,0.7374957626996901,0.8777621550817546,,,619
162,31,almond shells,proximate,ash,humorous,knife mill (2mm),,% total weight,6.88,3,1,0.6656575696257048,9.675255372466639,,,620
161,25,almond hulls,proximate,moisture,humorous,knife mill (2mm),,% total weight,14.26,3,1,0.04358898943540682,0.30567313769570004,,,621
161,25,almond hulls,proximate,volatile solids,humorous,knife mill (2mm),,% total weight,76.29333333333334,3,1,0.4792007234273884,0.6281030104343608,,,622
161,25,almond hulls,proximate,ash,humorous,knife mill (2mm),,% total weight,9.446666666666665,3,1,0.5063924696649165,5.360541316142377,,,623
161,25,almond hulls,proximate,total solids,humorous,knife mill (2mm),,% total weight,85.74000000000001,3,1,0.04358898943540784,0.05083856943714467,,,624
238,22,walnut tree sticks,proximate,moisture,badger,chipper (1in) + freeze,,% total weight,38.586666666666666,3,1,1.0625598022386016,2.753696792256224,,,625
238,22,walnut tree sticks,proximate,total solids,badger,chipper (1in) + freeze,,% total weight,61.413333333333334,3,1,1.0625598022386016,1.7301777066412314,,,626
141,3,pistachio shells,proximate,moisture,stuntman,as is,,% total weight,15.803333333333333,3,1,0.22501851775650217,1.4238674399272444,,,627
141,3,pistachio shells,proximate,volatile solids,stuntman,as is,,% total weight,82.25999999999999,3,1,0.05999999999999517,0.0729394602479883,,,628
141,3,pistachio shells,proximate,ash,stuntman,as is,,% total weight,1.9299999999999997,3,1,0.2884441020371191,14.945290260990628,,,629
238,22,walnut tree sticks,proximate,volatile solids,badger,chipper (1in) + freeze,,% total weight,59.58666666666667,3,1,0.9717166939665789,1.6307619612327906,,,630
238,22,walnut tree sticks,proximate,ash,badger,chipper (1in) + freeze,,% total weight,1.83,3,1,0.22338307903688662,12.206725630430961,,,631
141,3,pistachio shells,proximate,total solids,stuntman,as is,,% total weight,84.19666666666666,3,1,0.22501851775650467,0.26725347530365967,,,632
244,95,olive prunings,proximate,moisture,excellent,chipper (1in) + freeze,,% total weight,20.623333333333335,3,1,0.2800595174839326,1.3579740624726002,,,633
244,95,olive prunings,proximate,volatile solids,excellent,chipper (1in) + freeze,,% total weight,76.74,3,1,0.330605505096334,0.43081249035227265,,,634
244,95,olive prunings,proximate,ash,excellent,chipper (1in) + freeze,,% total weight,2.6366666666666667,3,1,0.22188585654190157,8.415392789199807,,,635
244,95,olive prunings,proximate,total solids,excellent,chipper (1in) + freeze,,% total weight,79.37666666666667,3,1,0.28005951748393676,0.3528234798017093,,,636
63,34,grape stem,proximate,volatile solids,maplewood,oven dry + knife mill (2mm),,% total weight,7.173333333333333,3,1,0.35246749259092414,4.913580287048199,,,637
63,34,grape stem,proximate,ash,maplewood,oven dry + knife mill (2mm),,% total weight,7.673333333333335,3,1,0.29143323992525844,3.798000520311795,,,638
63,34,grape stem,proximate,total solids,maplewood,oven dry + knife mill (2mm),,% total weight,85.15333333333332,3,1,0.6434542200757825,0.7556418461705737,,,639
63,34,grape stem,proximate,moisture,maplewood,oven dry + knife mill (2mm),,% total weight,0.57,1,1,,,,,640
241,97,peach tree prunings,proximate,moisture,thylacine,chipper (1in) + freeze,,% total weight,24.60666666666667,3,1,0.9398049443013871,3.8193102586076417,,,641
149,25,almond hulls,proximate,moisture,capstan,knife mill (2mm),,% total weight,14.223333333333334,3,1,0.0288675134594817,0.20295884785199225,,,642
241,97,peach tree prunings,proximate,volatile solids,thylacine,chipper (1in) + freeze,,% total weight,73.19333333333334,3,1,1.1127593330695271,1.5203014842920943,,,643
149,25,almond hulls,proximate,total solids,capstan,knife mill (2mm),,% total weight,85.77666666666666,3,1,0.02886751345947965,0.03365427287080362,,,644
241,97,peach tree prunings,proximate,total solids,thylacine,chipper (1in) + freeze,,% total weight,75.39333333333333,3,1,0.9398049443013831,1.2465358709453307,,,645
149,25,almond hulls,proximate,ash,capstan,knife mill (2mm),,% total weight,7.853333333333334,3,1,1.1840748850192426,15.077354223504786,,,646
149,25,almond hulls,proximate,volatile solids,capstan,knife mill (2mm),,% total weight,77.92,3,1,1.1632282665066254,1.4928494180013159,,,647
241,97,peach tree prunings,proximate,ash,thylacine,chipper (1in) + freeze,,% total weight,2.1999999999999997,3,1,0.20518284528683187,9.326492967583269,,,648
36,22,walnut tree sticks,proximate,moisture,energetic,oven dry,,% total weight,7.06,3,1,0.04358898943540682,0.6174077823712015,,,649
36,22,walnut tree sticks,proximate,ash,energetic,oven dry,,% total weight,7.296666666666667,3,1,0.2516611478423583,3.4489878644452943,,,650
36,22,walnut tree sticks,proximate,volatile solids,energetic,oven dry,,% total weight,85.64333333333333,3,1,0.2902297940138664,0.33888194529311455,,,651
36,22,walnut tree sticks,proximate,total solids,energetic,oven dry,,% total weight,92.94,3,1,0.04358898943540459,0.04690013926770453,,,652
40,35,almond branches,proximate,ash,vibrant,as is,,% total weight,3.16,3,1,0.1307669683062204,4.1381951995639366,,,653
40,35,almond branches,proximate,moisture,vibrant,as is,,% total weight,9.18,3,1,0.040000000000000036,0.4357298474945538,,,654
175,28,walnut shelling fines,proximate,volatile solids,cutaway,as is,,% total weight,85.71333333333332,3,1,0.10214368964029553,0.11916896201325607,,,655
175,28,walnut shelling fines,proximate,moisture,cutaway,as is,,% total weight,11.176666666666668,3,1,0.020816659994660883,0.18625105870558498,,,656
175,28,walnut shelling fines,proximate,total solids,cutaway,as is,,% total weight,88.82333333333334,3,1,0.020816659994664012,0.023436026563587658,,,657
40,35,almond branches,proximate,total solids,vibrant,as is,,% total weight,90.82,3,1,0.03999999999999915,0.044043162299052134,,,658
175,28,walnut shelling fines,proximate,ash,cutaway,as is,,% total weight,3.11,3,1,0.09165151389911688,2.9469940160487744,,,659
40,35,almond branches,proximate,volatile solids,vibrant,as is,,% total weight,87.66000000000001,3,1,0.1410673597966595,0.16092557585747144,,,660
12,37,tomato pomace,proximate,volatile solids,riverstone,as is,,% total weight,32.78333333333333,3,1,0.6150067750304328,1.875973894348041,,,661
12,37,tomato pomace,proximate,total solids,riverstone,as is,,% total weight,33.75333333333334,3,1,0.64143069254077,1.900347696644588,,,662
12,37,tomato pomace,proximate,moisture,riverstone,as is,,% total weight,66.24666666666667,3,1,0.6414306925407715,0.9682459885389525,,,663
12,37,tomato pomace,proximate,ash,riverstone,as is,,% total weight,0.9700000000000001,3,1,0.02645751311064593,2.727578671200611,,,664
154,25,almond hulls,proximate,moisture,capstan,knife mill (2mm),,% total weight,11.246666666666668,3,1,0.01154700538379227,0.10267046873555662,,,665
154,25,almond hulls,proximate,total solids,capstan,knife mill (2mm),,% total weight,88.75333333333333,3,1,0.011547005383798423,0.013010221644781519,,,666
154,25,almond hulls,proximate,volatile solids,capstan,knife mill (2mm),,% total weight,82.10333333333334,3,1,0.8638479804533472,1.0521472702529502,,,667
154,25,almond hulls,proximate,ash,capstan,knife mill (2mm),,% total weight,6.646666666666667,3,1,0.8732315462312004,13.137886854030095,,,668
79,5,alfalfa,proximate,moisture,possessive,knife mill (2mm),,% total weight,10.62,3,1,0.1153256259467082,1.085928681230774,,,669
79,5,alfalfa,proximate,total solids,possessive,knife mill (2mm),,% total weight,89.38,3,1,0.11532562594670288,0.12902844702025384,,,670
79,5,alfalfa,proximate,ash,possessive,knife mill (2mm),,% total weight,8.586666666666666,3,1,0.8649470118645034,10.073140666123875,,,671
79,5,alfalfa,proximate,volatile solids,possessive,knife mill (2mm),,% total weight,80.79333333333334,3,1,0.851958527942138,1.0544911229583356,,,672
164,32,olive pomace,proximate,total solids,excellent,oven dry + knife mill (2mm),,% total weight,99.18,3,1,0.020000000000003126,0.020165355918535115,,,673
164,32,olive pomace,proximate,volatile solids,excellent,oven dry + knife mill (2mm),,% total weight,92.74333333333334,3,1,0.05131601439446556,0.055331216325844326,,,674
164,32,olive pomace,proximate,moisture,excellent,oven dry + knife mill (2mm),,% total weight,0.82,3,1,0.019999999999999962,2.439024390243898,,,675
164,32,olive pomace,proximate,ash,excellent,oven dry + knife mill (2mm),,% total weight,6.433333333333334,3,1,0.045092497528229324,0.7009196506978651,,,676
106,37,tomato pomace,proximate,volatile solids,gainful,as is,,% total weight,30.223333333333333,3,1,0.23180451534284804,0.7669720370889425,,,677
106,37,tomato pomace,proximate,moisture,gainful,as is,,% total weight,68.71,3,1,0.24879710609249933,0.36209737460704317,,,678
106,37,tomato pomace,proximate,total solids,gainful,as is,,% total weight,31.290000000000003,3,1,0.24879710609249392,0.7951329692952825,,,679
106,37,tomato pomace,proximate,ash,gainful,as is,,% total weight,1.0666666666666667,3,1,0.020816659994661344,1.9515618744995011,,,680
178,32,olive pomace,proximate,total solids,excellent,as is,,% total weight,27.823333333333334,3,1,0.16258331197676187,0.5843416028876071,,,681
178,32,olive pomace,proximate,ash,excellent,as is,,% total weight,2.106666666666667,3,1,0.03785938897200178,1.7971228942405906,,,682
156,4,corn stover whole,proximate,ash,possessive,knife mill (2mm),,% total weight,9.63,3,1,1.47824219937059,15.350386286298962,,,683
156,4,corn stover whole,proximate,total solids,possessive,knife mill (2mm),,% total weight,92.04,3,1,0.05196152422706008,0.056455371824272134,,,684
156,4,corn stover whole,proximate,moisture,possessive,knife mill (2mm),,% total weight,7.96,3,1,0.051961524227066236,0.6527829676767115,,,685
178,32,olive pomace,proximate,volatile solids,excellent,as is,,% total weight,25.716666666666665,3,1,0.20033305601755735,0.7790008659140274,,,686
156,4,corn stover whole,proximate,volatile solids,possessive,knife mill (2mm),,% total weight,82.41,3,1,1.4309088021254153,1.7363290888550118,,,687
178,32,olive pomace,proximate,moisture,excellent,as is,,% total weight,72.17666666666668,3,1,0.16258331197676265,0.22525744050722205,,,688
104,37,tomato pomace,proximate,total solids,pinecrest,as is,,% total weight,20.046666666666667,3,1,0.2990540642314253,1.4917894790393678,,,689
54,12,almond woodchips,proximate,total solids,popular,knife mill (2mm),,% total weight,93.55833333333334,6,2,2.2998731849096963,2.458223765824918,2.9674914583795586,3.171808809170277,"690,691"
54,12,almond woodchips,proximate,moisture,popular,knife mill (2mm),,% total weight,7.18,4,2,2.720232833171945,37.88625115838364,3.846660889654818,53.57466420132059,"692,700"
104,37,tomato pomace,proximate,ash,pinecrest,as is,,% total weight,1.0633333333333335,3,1,0.020816659994661344,1.9576796233223832,,,693
104,37,tomato pomace,proximate,moisture,pinecrest,as is,,% total weight,79.95333333333333,3,1,0.29905406423142755,0.37403576782051307,,,694
54,12,almond woodchips,proximate,ash,popular,knife mill (2mm),,% total weight,2.1300000000000003,6,2,0.043358966777357615,2.035632243068432,0.004714045207910426,0.2213166764277195,"695,698"
54,12,almond woodchips,proximate,volatile solids,popular,knife mill (2mm),,% total weight,45.77166666666667,6,2,47.712132803582215,104.23944828368835,61.59607170916014,134.57249035245997,"696,697"
104,37,tomato pomace,proximate,volatile solids,pinecrest,as is,,% total weight,18.98,3,1,0.284780617317962,1.5004247487774605,,,699
29,6,unused oak stick,proximate,moisture,maplewood,knife mill (2mm),,% total weight,1.5299999999999998,4,2,0.24993332444207322,16.335511401442695,0.3488393453853635,22.799957214729645,"701,705"
29,6,unused oak stick,proximate,volatile solids,maplewood,knife mill (2mm),,% total weight,54.23333333333334,6,2,48.512563183846176,89.45156087986386,62.62609058708857,115.4752745920502,"702,707"
29,6,unused oak stick,proximate,ash,maplewood,knife mill (2mm),,% total weight,0.11833333333333335,6,2,0.07386925386564201,62.42472157659888,0.05892556509887901,49.79625219623578,"703,706"
29,6,unused oak stick,proximate,total solids,maplewood,knife mill (2mm),,% total weight,94.24000000000001,6,2,4.794396729516656,5.087432862390339,6.1565430415308615,6.532834297040386,"704,708"
27,26,spent oak chips,proximate,moisture,maplewood,knife mill (2mm),,% total weight,8.379999999999999,4,2,3.9708689225407583,47.385070674710725,5.590857616581636,66.71667800216751,"709,714"
27,26,spent oak chips,proximate,total solids,maplewood,knife mill (2mm),,% total weight,92.76999999999998,6,2,3.5434390075179834,3.8195957825999614,4.421774405019885,4.766383965743113,"710,711"
27,26,spent oak chips,proximate,ash,maplewood,knife mill (2mm),,% total weight,0.5883333333333333,6,2,0.04875106836436169,8.28630057184618,0.011785113019775828,2.003135357468979,"712,713"
27,26,spent oak chips,proximate,volatile solids,maplewood,knife mill (2mm),,% total weight,46.28666666666666,6,2,46.84911724532989,101.21514600028063,60.47177192707355,130.64620177244754,"715,716"
53,35,almond branches,proximate,total solids,vibrant,knife mill (2mm),,% total weight,93.04666666666667,3,1,0.2454248017893303,0.26376528099447977,,,717
53,35,almond branches,proximate,volatile solids,vibrant,knife mill (2mm),,% total weight,3.6966666666666668,3,1,0.14011899704655792,3.7904147082026487,,,718
53,35,almond branches,proximate,moisture,vibrant,knife mill (2mm),,% total weight,4.25,1,1,,,,,719
53,35,almond branches,proximate,ash,vibrant,knife mill (2mm),,% total weight,3.2533333333333334,3,1,0.10263202878893753,3.1546730160534073,,,720
155,27,rice straw,proximate,total solids,possessive,knife mill (2mm),,% total weight,91.98666666666668,3,1,0.14843629385475182,0.16136718421664567,,,721
155,27,rice straw,proximate,moisture,possessive,knife mill (2mm),,% total weight,8.013333333333334,3,1,0.14843629385474932,1.8523663958579364,,,722
155,27,rice straw,proximate,volatile solids,possessive,knife mill (2mm),,% total weight,79.04,3,1,0.19000000000000258,0.24038461538461864,,,723
155,27,rice straw,proximate,ash,possessive,knife mill (2mm),,% total weight,12.943333333333333,3,1,0.11150485789118517,0.861484866529888,,,724
157,10,cotton stem mix,proximate,volatile solids,schooner,knife mill (2mm),,% total weight,87.27333333333333,3,1,0.040414518843272795,0.0463079812580469,,,725
157,10,cotton stem mix,proximate,total solids,schooner,knife mill (2mm),,% total weight,95.07333333333334,3,1,0.05859465277082362,0.061631007051564,,,726
157,10,cotton stem mix,proximate,ash,schooner,knife mill (2mm),,% total weight,7.793333333333334,3,1,0.0461880215351701,0.592660669826819,,,727
157,10,cotton stem mix,proximate,moisture,schooner,knife mill (2mm),,% total weight,4.926666666666667,3,1,0.058594652770822916,1.1893366597595991,,,728
