replicate_group_id,sample_id,resource_id,resource_type,analysis_type,parameter,lab,method,protocol_version,unit,experiment_id,n_replicates,mean,median,standard_deviation,RSD_percent,min,max,range,values,source_record_ids,existing_QC_status,rsd_gt_10,rsd_gt_20,dixon_q_statistic,dixon_candidate_record_id,dixon_flag_0_05,dixon_status,rout_status,rout_status_reason
427,49,31,almond shells,proximate,total solids,tiny,knife mill (2mm),,% total weight,5.0,3,87.58,87.46,0.8364807230295257,0.9551047305657978,86.81,88.47,1.6599999999999966,"87.46,88.47,86.81","(24)1385,(24)4222,(24)96ff",pass,False,False,0.6084337349397634,(24)4222,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
428,49,31,almond shells,proximate,volatile solids,tiny,knife mill (2mm),,% total weight,5.0,3,5.966666666666666,6.02,0.4026578365477732,6.748455361135865,5.54,6.34,0.7999999999999998,"6.02,5.54,6.34","(24)15c4,(24)16b6,(24)7616",pass,False,False,0.5999999999999995,(24)16b6,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
429,49,31,almond shells,proximate,total solids,tiny,knife mill (2mm),,% total weight,20.0,3,91.26333333333334,91.23,0.1137248140615455,0.1246117251121796,91.17,91.39,0.2199999999999988,"91.39,91.23,91.17","(24)31a4,(24)5785,(24)8d62",pass,False,False,0.7272727272727155,(24)31a4,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
430,49,31,almond shells,proximate,volatile solids,tiny,knife mill (2mm),,% total weight,20.0,3,84.27666666666666,84.42,0.3760762334066547,0.4462400428034507,83.85,84.56,0.710000000000008,"83.85,84.42,84.56","(24)48e4,(24)57ea,(24)7cb6",pass,False,False,0.8028169014084521,(24)48e4,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
431,49,31,almond shells,proximate,ash,tiny,knife mill (2mm),,% total weight,20.0,3,6.986666666666667,6.83,0.2888482877451993,4.134278927650754,6.81,7.32,0.5100000000000007,"6.81,6.83,7.32","(24)7d51,(24)bbda,(24)ea69",pass,False,False,0.9607843137254893,(24)ea69,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
432,49,31,almond shells,proximate,moisture,tiny,knife mill (2mm),,% total weight,5.0,1,2.32,2.32,,,2.32,2.32,0.0,2.32,(24)f511,pass,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
433,59,37,tomato pomace,proximate,volatile solids,oakleaf,oven dry + knife mill (2mm),,% total weight,5.0,3,0.99,2.59,2.946183972531247,297.5943406597219,-2.41,2.79,5.2,"-2.41,2.59,2.79","(26)1b74,(26)5c31,(26)9ebb",fail,True,True,0.9615384615384615,(26)1b74,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
434,59,37,tomato pomace,proximate,ash,oakleaf,oven dry + knife mill (2mm),,% total weight,5.0,3,2.6933333333333334,2.67,0.0680685928555404,2.5272992396859078,2.64,2.77,0.1299999999999999,"2.64,2.77,2.67","(26)5a2b,(26)edec,(26)f3b6","fail,pass",False,False,0.7692307692307705,(26)edec,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
435,59,37,tomato pomace,proximate,total solids,oakleaf,oven dry + knife mill (2mm),,% total weight,5.0,3,96.31333333333332,94.77,2.963517054672262,3.076954095665808,94.44,99.73,5.290000000000006,"94.77,94.44,99.73","(26)6286,(26)b528,(26)b8f7",fail,False,False,0.9376181474480155,(26)b8f7,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
436,59,37,tomato pomace,proximate,moisture,oakleaf,oven dry + knife mill (2mm),,% total weight,5.0,1,2.01,2.01,,,2.01,2.01,0.0,2.01,(26)75ab,fail,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
437,144,25,almond hulls,proximate,ash,tiny,knife mill (2mm),,% total weight,6.0,3,9.75,8.42,3.1715453646448126,32.528670406613465,7.46,13.37,5.909999999999999,"13.37,8.42,7.46","(27)13cb,(27)23cd,(27)fa51",pass,True,True,0.8375634517766497,(27)13cb,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
438,144,25,almond hulls,proximate,volatile solids,tiny,knife mill (2mm),,% total weight,6.0,3,75.07666666666667,76.48,3.176670164391222,4.231234956788024,71.44,77.31,5.8700000000000045,"76.48,77.31,71.44","(27)35cd,(27)7991,(27)8c1d",pass,False,False,0.8586030664395234,(27)8c1d,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
439,144,25,almond hulls,proximate,moisture,tiny,knife mill (2mm),,% total weight,6.0,3,15.173333333333332,15.19,0.0665832811847942,0.4388177582477653,15.1,15.23,0.1300000000000007,"15.1,15.23,15.19","(27)7a5d,(27)9c73,(27)bf60",pass,False,False,0.6923076923076871,(27)7a5d,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
440,144,25,almond hulls,proximate,total solids,tiny,knife mill (2mm),,% total weight,6.0,3,84.82666666666667,84.81,0.0665832811847984,0.0784933368258391,84.77,84.9,0.1300000000000096,"84.77,84.9,84.81","(27)83ce,(27)baf0,(27)de83",pass,False,False,0.6923076923076671,(27)baf0,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
441,68,24,corn stover cobs,proximate,volatile solids,caterpillar,knife mill (2mm),,% total weight,4.0,3,85.03,85.25,0.7544534445544042,0.8872791303709329,84.19,85.65,1.460000000000008,"85.25,84.19,85.65","(28)0e4d,(28)17f4,(28)5a04",pass,False,False,0.7260273972602715,(28)17f4,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
442,68,24,corn stover cobs,proximate,moisture,caterpillar,knife mill (2mm),,% total weight,4.0,3,4.92,4.92,0.0300000000000002,0.6097560975609807,4.89,4.95,0.0600000000000005,"4.89,4.95,4.92","(28)1cdc,(28)37a3,(28)45b4",pass,False,False,0.5,(28)1cdc,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
443,68,24,corn stover cobs,proximate,ash,caterpillar,knife mill (2mm),,% total weight,4.0,3,10.05,9.83,0.7835177087979567,7.796196107442356,9.4,10.92,1.5199999999999996,"9.4,9.83,10.92","(28)2b5c,(28)6ebd,(28)ec2a",pass,False,False,0.7171052631578948,(28)ec2a,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
444,68,24,corn stover cobs,proximate,total solids,caterpillar,knife mill (2mm),,% total weight,4.0,3,95.08,95.08,0.0300000000000011,0.0315523769457311,95.05,95.11,0.0600000000000022,"95.05,95.11,95.08","(28)5dec,(28)7463,(28)9043",pass,False,False,0.5,(28)5dec,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
445,44,19,walnut shells,proximate,total solids,energetic,as is,,% total weight,23.0,3,91.2,91.2,0.009999999999998,0.0109649122806995,91.19,91.21,0.019999999999996,"91.21,91.19,91.2","(29)1497,(29)262a,(29)877a",pass,False,False,0.5000000000003553,(29)262a,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
446,44,19,walnut shells,proximate,ash,energetic,as is,,% total weight,23.0,3,1.24,1.25,0.0264575131106459,2.133670412148865,1.21,1.26,0.05,"1.25,1.21,1.26","(29)1b5a,(29)f43d,(29)f78f",pass,False,False,0.8,(29)f43d,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
447,44,19,walnut shells,proximate,volatile solids,energetic,as is,,% total weight,23.0,3,89.96,89.95,0.0360555127546366,0.040079493946906,89.93,90.0,0.0699999999999931,"89.93,90.0,89.95","(29)2773,(29)eff5,(29)ff20",pass,False,False,0.7142857142857433,(29)eff5,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
448,44,19,walnut shells,proximate,moisture,energetic,as is,,% total weight,23.0,3,8.799999999999999,8.8,0.0100000000000006,0.1136363636363713,8.79,8.81,0.0200000000000013,"8.81,8.8,8.79","(29)6761,(29)a631,(29)bb18",pass,False,False,0.5000000000000444,(29)bb18,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
449,20,34,grape stem,proximate,ash,maplewood,as is,,% total weight,17.0,3,2.926666666666667,2.92,0.2500666577801473,8.544418830756742,2.68,3.18,0.5,"3.18,2.68,2.92","(31)0a4b,(31)3601,(31)bb96",pass,False,False,0.5200000000000005,(31)0a4b,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
450,20,34,grape stem,proximate,moisture,maplewood,as is,,% total weight,17.0,3,69.38333333333334,69.62,1.1238475578713258,1.6197658773067392,68.16,70.37,2.210000000000008,"70.37,69.62,68.16","(31)2091,(31)2dab,(31)f992",pass,False,False,0.6606334841628971,(31)f992,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
451,48,25,almond hulls,proximate,volatile solids,vibrant,knife mill (2mm),,% total weight,5.0,3,4.603333333333333,4.72,0.2375570107012909,5.160543317189521,4.33,4.76,0.4299999999999997,"4.76,4.33,4.72","(31)2f4b,(31)7d82,(31)df51",pass,False,False,0.9069767441860463,(31)7d82,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
452,20,34,grape stem,proximate,volatile solids,maplewood,as is,,% total weight,17.0,3,27.69,27.71,0.9701546268507912,3.5036281215268734,26.71,28.65,1.9399999999999975,"28.65,26.71,27.71","(31)3091,(31)9831,(31)992b",pass,False,False,0.5154639175257738,(31)9831,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
453,48,25,almond hulls,proximate,total solids,vibrant,knife mill (2mm),,% total weight,5.0,3,90.71333333333332,90.47,0.492375195692608,0.5427815047688045,90.39,91.28,0.8900000000000006,"91.28,90.47,90.39","(31)3f5b,(31)4c41,(31)b30c",pass,False,False,0.9101123595505638,(31)3f5b,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
454,48,25,almond hulls,proximate,ash,vibrant,knife mill (2mm),,% total weight,20.0,3,5.753333333333333,5.6,0.4214656965084272,7.32559148044775,5.43,6.23,0.8000000000000007,"5.6,6.23,5.43","(31)52a8,(31)58c7,(31)d70c",pass,False,False,0.7875000000000003,(31)58c7,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
455,48,25,almond hulls,proximate,volatile solids,vibrant,knife mill (2mm),,% total weight,20.0,3,80.60666666666667,80.66,0.3332166462428492,0.4133859642413975,80.25,80.91,0.6599999999999966,"80.25,80.91,80.66","(31)587e,(31)797b,(31)c865",pass,False,False,0.6212121212121192,(31)587e,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
456,48,25,almond hulls,proximate,total solids,vibrant,knife mill (2mm),,% total weight,20.0,3,86.36,86.35,0.1053565375285246,0.1219969170084815,86.26,86.47,0.2099999999999937,"86.47,86.35,86.26","(31)728e,(31)abf9,(31)f2e1",pass,False,False,0.5714285714286101,(31)728e,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
457,48,25,almond hulls,proximate,ash,vibrant,knife mill (2mm),,% total weight,5.0,3,4.683333333333333,4.81,0.2548201980482185,5.441000670068724,4.39,4.85,0.4599999999999999,"4.85,4.39,4.81","(31)7611,(31)88e9,(31)db23",pass,False,False,0.9130434782608695,(31)88e9,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
458,48,25,almond hulls,proximate,moisture,vibrant,knife mill (2mm),,% total weight,20.0,3,13.64,13.65,0.1053565375285278,0.7724086329070956,13.53,13.74,0.2100000000000008,"13.74,13.65,13.53","(31)7f43,(31)d4cc,(31)d666",pass,False,False,0.5714285714285738,(31)d666,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
459,20,34,grape stem,proximate,total solids,maplewood,as is,,% total weight,17.0,3,30.616666666666664,30.38,1.1238475578713218,3.670705142747922,29.63,31.84,2.210000000000001,"31.84,30.38,29.63","(31)883a,(31)8db9,(31)ae33",pass,False,False,0.660633484162896,(31)883a,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
460,48,25,almond hulls,proximate,moisture,vibrant,knife mill (2mm),,% total weight,5.0,1,0.98,0.98,,,0.98,0.98,0.0,0.98,(31)e069,pass,,,,,,not_applicable_n_out_of_range,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
461,225,2,grape vine prunings,proximate,volatile solids,boatswain,chipper (1in) + knife mill (2mm),,% total weight,19.0,3,61.88333333333333,62.04,0.7081195755896977,1.1442815657253398,61.11,62.5,1.3900000000000006,"61.11,62.04,62.5","(35)0520,(35)3782,(35)b851",pass,False,False,0.6690647482014384,(35)0520,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
462,225,2,grape vine prunings,proximate,ash,boatswain,chipper (1in) + knife mill (2mm),,% total weight,19.0,3,2.7,2.73,0.0793725393319377,2.939723678960656,2.61,2.76,0.1499999999999999,"2.76,2.61,2.73","(35)1074,(35)7a98,(35)8876",pass,False,False,0.8000000000000012,(35)7a98,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
463,225,2,grape vine prunings,proximate,moisture,boatswain,chipper (1in) + knife mill (2mm),,% total weight,19.0,3,35.413333333333334,35.19,0.6638021793677172,1.8744413950519123,34.89,36.16,1.269999999999996,"36.16,34.89,35.19","(35)4da8,(35)7671,(35)9cd2",pass,False,False,0.7637795275590566,(35)4da8,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
464,225,2,grape vine prunings,proximate,total solids,boatswain,chipper (1in) + knife mill (2mm),,% total weight,19.0,3,64.58666666666666,64.81,0.6638021793677172,1.0277696831663663,63.84,65.11,1.269999999999996,"64.81,63.84,65.11","(35)96f8,(35)f6cd,(35)fa9d",pass,False,False,0.7637795275590566,(35)f6cd,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
465,47,31,almond shells,proximate,total solids,vibrant,knife mill (2mm),,% total weight,20.0,3,88.34333333333332,88.34,0.075055534994654,0.0849589121925677,88.27,88.42,0.1500000000000056,"88.27,88.42,88.34","(37)0a72,(37)3454,(37)c6ee",pass,False,False,0.5333333333333018,(37)3454,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
466,47,31,almond shells,proximate,total solids,vibrant,knife mill (2mm),,% total weight,5.0,3,90.89333333333332,90.6,0.5519359866264717,0.6072348393279356,90.55,91.53,0.980000000000004,"90.6,91.53,90.55","(37)0d0d,(37)456d,(37)798c",pass,False,False,0.9489795918367377,(37)456d,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
